Enzyme_Load,ALT_Albumin_Ratio,Bilirubin_Protein,Bili_AST_Interaction,Albumin_Protein_Ratio,Aspartate_Aminotransferase,AST_ALT_Ratio,Alkaline_Phosphotase_log,Aspartate_Aminotransferase_log,Alamine_Aminotransferase_log,Alkaline_Phosphotase,Alamine_Aminotransferase,Total_Bilirubin,Direct_Bilirubin_log
0.05701068674462202,0.05919865886027352,0.036785616920296346,0.02672812525281341,0.028127881270216315,-0.008658309483518452,0.017242814241850313,0.019995026301331462,-0.003178568044429205,0.017212324834584437,0.019995026301331462,0.018238264392435158,0.02522583015178462,0.06992312427397347
-0.031258640575317444,-0.03072296248306231,-0.02863142216948208,-0.029671552376436806,-0.01994180037886262,-0.009239364030573835,-0.008443325130060058,-0.03139272196424879,-0.006146835073510257,-0.01482835529378945,-0.03139272196424879,-0.01482835529378945,-0.011975246582374735,-0.04247725137288182
-0.040546871837524937,-0.02523242788941639,-0.03319999264033516,-0.03389268263455519,0.017359393895244317,-0.012284174601138755,-0.004385403659486532,0.006711731066285015,-0.0036062924396599366,-0.0006111443683587302,0.006711731066285015,-0.005243485877502778,-0.017106826542899616,-0.05535801514194678
-0.01898123542678742,0.0014201889455122767,-0.02553188358807774,-0.013789668262796437,-0.003055466653663766,0.011949100668369718,0.006714832292527928,0.01958005039460825,0.01090363004467745,-0.00636992882546608,0.022470318927770135,-0.00636992882546608,-0.005749160354650426,-0.05290128851057266
0.025691280351982627,0.06142425542004208,0.044599405434859574,0.021679434057260118,0.016714793415223708,0.02160056686292392,0.008399163985637989,-0.022857062700715934,0.009357731476695795,0.005457141935552336,-0.022857062700715934,-0.011392724041748665,0.023890648930801624,0.07688585167804243
-0.03616875395103459,-0.02450813867702995,-0.02966966579003913,-0.023847608413420412,0.009935980007540273,-0.009102048557611432,-0.0035699911741547837,-0.021247032259576307,-0.008069229788227198,-0.026934769435772297,-0.021247032259576307,-0.026934769435772297,-0.01917300682218038,-0.04943876403141652
-0.026611088305655593,-0.032542712247644004,-0.037826614090303336,0.025526428759881682,-0.03184570461775995,-0.022483262504514063,0.004859592812624927,-0.024614877558652926,-0.022483262504514063,0.00013657207128947018,-0.041750254796216635,0.004916998903316224,-0.009888096158362574,-0.03677316789857156
-0.05506303209227042,-0.03322012041698975,-0.0007910695693482591,-0.0375971532057507,-0.005075434436644348,-0.0059975612178280535,-0.018515531534091842,-0.013439521976741541,-0.001174020505509006,-0.008043897324838728,-0.016838634105962716,-0.008043897324838728,-0.002357206693172481,-0.0157939452639196
-0.030014019394836767,-0.026795183194086598,-0.02267604891243667,-0.014683262994217608,0.026709073543332407,0.006452679306524684,0.0024882407851875587,-0.020984924407698856,0.002836703662441992,-0.0054570694386689884,-0.020984924407698856,-0.0054570694386689884,0.008504491253153681,-0.03258836181033764
-0.041725045426133284,-0.012383859841560423,-0.027740000889358137,-0.038386948448945656,0.012811918765620541,-0.02117466526047657,-0.008945215063279638,-0.04564660766748053,0.0003655137141766719,-0.001978963183382318,-0.04564660766748053,-0.0041857150280364555,-0.016339606211205282,-0.03541727355391875
-0.03537951339288512,-0.04055372978883244,-0.017002607137653326,-0.0243930621755645,-0.04263437033301118,-0.011240290893375584,-0.0075606965395813505,-0.015217627340929352,-0.011240290893375584,-0.000979825785973118,-0.019712810599222932,-0.0184023298369721,-0.00435149209770407,-0.04141863865620355
-0.026093202062160276,-0.01817440801009184,-0.030779225126128854,-0.015174570456652985,-0.012265483182536726,0.01146204267840022,0.004414636008090865,-0.005329344351998109,0.008087614520085162,0.0012311609710288142,-0.005329344351998109,-0.008289145991794264,0.002517336101830597,-0.0339170270892384
-0.029018835858948624,-0.014859733576710539,-0.02283273331929551,-0.01946132121124149,0.012353600542516156,-0.011604717741820187,0.014779091362905604,0.01807970361178065,-0.00012022591123669783,0.017302040175318754,0.020369935930468104,0.017302040175318754,-0.00034737245085990207,0.0043843128509480165
